0 0
0.05 0.333268171262
0.1 0.606472448283
0.15 0.813540833112
0.2 0.992945370003
0.25 1.17023562987
0.3 1.32413803148
0.35 1.41347863726
0.4 1.427170005
0.45 1.39735659094
0.5 1.36459873273
0.55 1.33727625696
0.6 1.28670026648
0.65 1.1771653818
0.7 0.998453239628
0.75 0.774113215834
0.8 0.545441732925
0.85 0.348904393618
0.9 0.202876598468
0.95 0.107472256412
1 0.05199886079
1.05 0.0230357805748
1.1 0.00936543379227
1.15 0.00350169592715
1.2 0.00120633435737
1.25 0.000383546668823
1.3 0.00011271214679
1.35 3.06544583034e-05
1.4 7.7248870748e-06
1.45 1.80557791719e-06
1.5 3.91803238648e-07
1.55 7.89965033838e-08
1.6 1.48101607641e-08
1.65 2.58354451527e-09
1.7 4.19605101818e-10
1.75 6.34854330889e-11
1.8 8.95229163297e-12
1.85 1.1771189726e-12
1.9 1.44382563643e-13
1.95 1.65266393782e-14
2 1.7659705491e-15
2.05 1.76219147753e-16
2.1 1.6425714441e-17
2.15 1.430599329e-18
2.2 1.1645190089e-19
2.25 8.86164268013e-21
2.3 6.30547800519e-22
2.35 4.19612475409e-23
2.4 2.61210024864e-24
2.45 1.52132277682e-25
2.5 8.29119199041e-27
2.55 4.22908157841e-28
2.6 2.0191744086e-29
2.65 9.02529895778e-31
2.7 3.77717485024e-32
2.75 1.48028298155e-33
2.8 5.43307810002e-35
2.85 1.86775216041e-36
2.9 6.01465295442e-38
2.95 1.81452693378e-39
3 5.12883833031e-41
3.05 1.35836492974e-42
3.1 3.3712652046e-44
3.15 7.84122094831e-46
3.2 1.70931605231e-47
3.25 3.49253639119e-49
3.3 6.68913367297e-51
3.35 1.20098681461e-52
3.4 2.02150011985e-54
3.45 3.19009019345e-56
3.5 4.72009924174e-58
3.55 6.54850991928e-60
3.6 8.519227492e-62
3.65 1.03931333635e-63
3.7 1.18905682418e-65
3.75 1.27581861661e-67
3.8 1.28388178957e-69
3.85 1.21179651949e-71
3.9 1.07280541772e-73
3.95 8.90873713962e-76
4 6.93955989266e-78
4.05 5.07089178335e-80
4.1 3.47607245234e-82
4.15 2.23542560903e-84
4.2 1.34869226259e-86
4.25 7.63414760193e-89
4.3 4.05430660944e-91
4.35 2.02019743358e-93
4.4 9.44505781414e-96
4.45 4.14343919929e-98
4.5 1.70558913706e-100
4.55 6.58803869467e-103
4.6 2.38790434975e-105
4.65 8.12207916512e-108
4.7 2.59249016237e-110
4.75 7.76562471966e-113
4.8 2.18300398607e-115
4.85 5.75918026324e-118
4.9 1.42594807109e-120
4.95 3.31354023645e-123
5 7.22661023008e-126
5.05 1.47924104952e-128
5.1 2.8419278883e-131
5.15 5.1246541273e-134
5.2 8.67362936066e-137
5.25 1.3779362789e-139
5.3 2.054737538e-142
5.35 2.87600273861e-145
5.4 3.77863147163e-148
5.45 4.66013480777e-151
5.5 5.39494901279e-154
5.55 5.86282838012e-157
5.6 5.98086331085e-160
5.65 5.72747442621e-163
5.7 5.14885428583e-166
5.75 4.34521862226e-169
5.8 3.44248087331e-172
5.85 2.56032714316e-175
5.9 1.78767439715e-178
5.95 1.17180488027e-181
6 7.21108923311e-185
6.05 4.16610072357e-188
6.1 2.25967779424e-191
6.15 1.15068258995e-194
6.2 5.50124702093e-198
6.25 2.46926404966e-201
6.3 1.04058798071e-204
6.35 4.11717157195e-208
6.4 1.52943816312e-211
6.45 5.33434983277e-215
6.5 1.7468330757e-218
6.55 5.37087818256e-222
6.6 1.55048203465e-225
6.65 4.20261098922e-229
6.7 1.06956223496e-232
6.75 2.55582235682e-236
6.8 5.73450919358e-240
6.85 1.20810867083e-243
6.9 2.38980802214e-247
6.95 4.43884858884e-251
7 7.74160348672e-255
7.05 1.26779110429e-258
7.1 1.94950120137e-262
7.15 2.81488807232e-266
7.2 3.81648270378e-270
7.25 4.8588409251e-274
7.3 5.80860564805e-278
7.35 6.52053898319e-282
7.4 6.87337435711e-286
7.45 6.80352301934e-290
7.5 6.32379065657e-294
7.55 5.51954446558e-298
7.6 4.5239044854e-302
7.65 3.48184921846e-306
7.7 2.55962617425e-310
7.75 0
7.8 0
7.85 0
7.9 0
7.95 0
8 0
8.05 0
8.1 0
8.15 0
8.2 0
8.25 0
8.3 0
8.35 0
8.4 0
8.45 0
8.5 0
8.55 0
8.6 0
8.65 0
8.7 0
8.75 0
8.8 0
8.85 0
8.9 0
8.95 0
9 0
9.05 0
9.1 0
9.15 0
9.2 0
9.25 0
9.3 0
9.35 0
9.4 0
9.45 0
9.5 0
9.55 0
9.6 0
9.65 0
9.7 0
9.75 0
9.8 0
9.85 0
9.9 0
9.95 0
