0 0
0.05 0.207199741103
0.1 0.415214250697
0.15 0.595363558566
0.2 0.733869987741
0.25 0.857078609384
0.3 0.978000178688
0.35 1.07096354416
0.4 1.12524881842
0.45 1.16804574625
0.5 1.21195916011
0.55 1.23200522423
0.6 1.21481897727
0.65 1.18514342321
0.7 1.16310007665
0.75 1.13113052609
0.8 1.06505792302
0.85 0.973981012706
0.9 0.887871562326
0.95 0.816974491669
1 0.740687952046
1.05 0.634264776505
1.1 0.496037395409
1.15 0.348125127116
1.2 0.217939949783
1.25 0.121725692062
1.3 0.0608275136306
1.35 0.0272974124781
1.4 0.0110440983756
1.45 0.00404311567865
1.5 0.00134376456127
1.55 0.000406668125286
1.6 0.000112359276425
1.65 2.84079092516e-05
1.7 6.58604391283e-06
1.75 1.40267627332e-06
1.8 2.74879802099e-07
1.85 4.96375424342e-08
1.9 8.27034982397e-09
1.95 1.27289034051e-09
2 1.81163003634e-10
2.05 2.38656993636e-11
2.1 2.91260634627e-12
2.15 3.29561056003e-13
2.2 3.45979588684e-14
2.25 3.37220110554e-15
2.3 3.05344072576e-16
2.35 2.56993676234e-17
2.4 2.01158120853e-18
2.45 1.46501965232e-19
2.5 9.93192818566e-21
2.55 6.27029258613e-22
2.6 3.68785379734e-23
2.65 2.02137814184e-24
2.7 1.03289347698e-25
2.75 4.92191834498e-27
2.8 2.18782433951e-28
2.85 9.07423725107e-30
2.9 3.5126972964e-31
2.95 1.26943629843e-32
3 4.2837219027e-34
3.05 1.35010252493e-35
3.1 3.97499971082e-37
3.15 1.09349612115e-38
3.2 2.8111733677e-40
3.25 6.7549872173e-42
3.3 1.51740097459e-43
3.35 3.18701352148e-45
3.4 6.25951374719e-47
3.45 1.14982754118e-48
3.5 1.97569344954e-50
3.55 3.17583347208e-52
3.6 4.77640525514e-54
3.65 6.7220454032e-56
3.7 8.85335345683e-58
3.75 1.09135831574e-59
3.8 1.2592884015e-61
3.85 1.36026807205e-63
3.9 1.37564584931e-65
3.95 1.30260065688e-67
4 1.15498548506e-69
4.05 9.59044794584e-72
4.1 7.45819100827e-74
4.15 5.4324295299e-76
4.2 3.7064073276e-78
4.25 2.36887346339e-80
4.3 1.41837254301e-82
4.35 7.9565987974e-85
4.4 4.18197275539e-87
4.45 2.05957890842e-89
4.5 9.50484672613e-92
4.55 4.11061010739e-94
4.6 1.66604264364e-96
4.65 6.32860439278e-99
4.7 2.25317202386e-101
4.75 7.51912189526e-104
4.8 2.35205439178e-106
4.85 6.89692423553e-109
4.9 1.89588133103e-111
4.95 4.88577605547e-114
5 1.18043257025e-116
5.05 2.67394187611e-119
5.1 5.67914909718e-122
5.15 1.13097226378e-124
5.2 2.1119048699e-127
5.25 3.69799493097e-130
5.3 6.0721601e-133
5.35 9.35018034313e-136
5.4 1.350240495e-138
5.45 1.82865053451e-141
5.5 2.32269632235e-144
5.55 2.76700260402e-147
5.6 3.09168363514e-150
5.65 3.24012254801e-153
5.7 3.18508449473e-156
5.75 2.93687527171e-159
5.8 2.54019257297e-162
5.85 2.06098883707e-165
5.9 1.56864063812e-168
5.95 1.12000713396e-171
6 7.50201665283e-175
6.05 4.71417068352e-178
6.1 2.77915330215e-181
6.15 1.53712524679e-184
6.2 7.97636367145e-188
6.25 3.8833696497e-191
6.3 1.77390166591e-194
6.35 7.60284414155e-198
6.4 3.05743245586e-201
6.45 1.15366625865e-204
6.5 4.08464338803e-208
6.55 1.35702124282e-211
6.6 4.23043878039e-215
6.65 1.2375364408e-218
6.7 3.39712682874e-222
6.75 8.75092399477e-226
6.8 2.11539506476e-229
6.85 4.79878581351e-233
6.9 1.02159857109e-236
6.95 2.041008417e-240
7 3.82676114467e-244
7.05 6.73358348138e-248
7.1 1.11197655526e-251
7.15 1.72339776272e-255
7.2 2.50681234952e-259
7.25 3.42223873354e-263
7.3 4.38486880126e-267
7.35 5.27310304952e-271
7.4 5.95175003199e-275
7.45 6.30517550905e-279
7.5 6.26944280238e-283
7.55 5.85120165721e-287
7.6 5.12566868682e-291
7.65 4.21453685962e-295
7.7 3.30894991749e-299
7.75 0
7.8 0
7.85 0
7.9 0
7.95 0
8 0
8.05 0
8.1 0
8.15 0
8.2 0
8.25 0
8.3 0
8.35 0
8.4 0
8.45 0
8.5 0
8.55 0
8.6 0
8.65 0
8.7 0
8.75 0
8.8 0
8.85 0
8.9 0
8.95 0
9 0
9.05 0
9.1 0
9.15 0
9.2 0
9.25 0
9.3 0
9.35 0
9.4 0
9.45 0
9.5 0
9.55 0
9.6 0
9.65 0
9.7 0
9.75 0
9.8 0
9.85 0
9.9 0
9.95 0
