0 0
0.05 -0.156374884005
0.1 -0.303929634613
0.15 -0.427148461375
0.2 -0.541374985725
0.25 -0.644273251911
0.3 -0.726219330081
0.35 -0.803816777731
0.4 -0.868283974448
0.45 -0.915851698373
0.5 -0.962134459904
0.55 -0.994162152903
0.6 -1.01321072809
0.65 -1.03294754155
0.7 -1.03845968371
0.75 -1.03357713539
0.8 -1.03126721918
0.85 -1.01607597608
0.9 -0.990774952078
0.95 -0.970226852854
1 -0.940377894982
1.05 -0.897896870487
1.1 -0.86078921469
1.15 -0.822384921699
1.2 -0.768625570191
1.25 -0.713463118667
1.3 -0.667467861966
1.35 -0.614725624456
1.4 -0.546848335375
1.45 -0.480346864844
1.5 -0.426849938984
1.55 -0.374098409583
1.6 -0.305389194938
1.65 -0.222071911676
1.7 -0.140941501187
1.75 -0.0777200958649
1.8 -0.0373436075547
1.85 -0.0157210470465
1.9 -0.00583397902755
1.95 -0.00191947851665
2 -0.000562877007577
2.05 -0.000147798729209
2.1 -3.48918508652e-05
2.15 -7.43232397504e-06
2.2 -1.4329640697e-06
2.25 -2.5075952111e-07
2.3 -3.99259063706e-08
2.35 -5.79660266002e-09
2.4 -7.68880970544e-10
2.45 -9.33405405615e-11
2.5 -1.03870217236e-11
2.55 -1.06106062953e-12
2.6 -9.96276732982e-14
2.65 -8.60840908652e-15
2.7 -6.85232052153e-16
2.75 -5.02984218819e-17
2.8 -3.40775747197e-18
2.85 -2.13277838056e-19
2.9 -1.23402294172e-20
2.95 -6.60563136574e-22
3 -3.27348260558e-23
3.05 -1.50273137975e-24
3.1 -6.39412582866e-26
3.15 -2.52316664498e-27
3.2 -9.23840623176e-29
3.25 -3.14009127879e-30
3.3 -9.91235350967e-32
3.35 -2.90726268317e-33
3.4 -7.92570421466e-35
3.45 -2.00909701971e-36
3.5 -4.73726622132e-38
3.55 -1.0393565524e-39
3.6 -2.12250906287e-41
3.65 -4.03565439925e-43
3.7 -7.14631809928e-45
3.75 -1.17888932681e-46
3.8 -1.81216871174e-48
3.85 -2.59636841497e-50
3.9 -3.46799343238e-52
3.95 -4.31948453567e-54
4 -5.0178805601e-56
4.05 -5.43791406839e-58
4.1 -5.49861075903e-60
4.15 -5.18875972361e-62
4.2 -4.57027118269e-64
4.25 -3.75805247282e-66
4.3 -2.88534491199e-68
4.35 -2.06878486856e-70
4.4 -1.38542034936e-72
4.45 -8.666820041e-75
4.5 -5.06536656811e-77
4.55 -2.76626283391e-79
4.6 -1.41176964847e-81
4.65 -6.73405039558e-84
4.7 -3.00250200953e-86
4.75 -1.25151220271e-88
4.8 -4.87730962756e-91
4.85 -1.77732124902e-93
4.9 -6.05671574214e-96
4.95 -1.93035789133e-98
5 -5.75453345085e-101
5.05 -1.60470381554e-103
5.1 -4.18631235467e-106
5.15 -1.02178273147e-108
5.2 -2.33352602847e-111
5.25 -4.98688898591e-114
5.3 -9.97342631515e-117
5.35 -1.86676775683e-119
5.4 -3.27039328384e-122
5.45 -5.36296576792e-125
5.5 -8.23258145657e-128
5.55 -1.18310345615e-130
5.6 -1.59181984686e-133
5.65 -2.00529191675e-136
5.7 -2.36538026916e-139
5.75 -2.61270527294e-142
5.8 -2.70253681898e-145
5.85 -2.61799917492e-148
5.9 -2.37524455474e-151
5.95 -2.01842066226e-154
6 -1.60658056091e-157
6.05 -1.19785192011e-160
6.1 -8.36633583558e-164
6.15 -5.47419355751e-167
6.2 -3.3556627484e-170
6.25 -1.92721354651e-173
6.3 -1.03703712949e-176
6.35 -5.22866437933e-180
6.4 -2.47023232183e-183
6.45 -1.0935874654e-186
6.5 -4.53686236829e-190
6.55 -1.76384848324e-193
6.6 -6.42669000605e-197
6.65 -2.19457405847e-200
6.7 -7.02370009314e-204
6.75 -2.10693016977e-207
6.8 -5.92404102409e-211
6.85 -1.56129373509e-214
6.9 -3.85713098659e-218
6.95 -8.93247071578e-222
7 -1.93918911878e-225
7.05 -3.94660511867e-229
7.1 -7.53000765874e-233
7.15 -1.34694042822e-236
7.2 -2.25889109345e-240
7.25 -3.55180047028e-244
7.3 -5.23624970501e-248
7.35 -7.2380662645e-252
7.4 -9.38138198238e-256
7.45 -1.14015668353e-259
7.5 -1.29935212883e-263
7.55 -1.38856020503e-267
7.6 -1.3915178691e-271
7.65 -1.30770319151e-275
7.7 -1.17238065667e-279
7.75 0
7.8 0
7.85 0
7.9 0
7.95 0
8 0
8.05 0
8.1 0
8.15 0
8.2 0
8.25 0
8.3 0
8.35 0
8.4 0
8.45 0
8.5 0
8.55 0
8.6 0
8.65 0
8.7 0
8.75 0
8.8 0
8.85 0
8.9 0
8.95 0
9 0
9.05 0
9.1 0
9.15 0
9.2 0
9.25 0
9.3 0
9.35 0
9.4 0
9.45 0
9.5 0
9.55 0
9.6 0
9.65 0
9.7 0
9.75 0
9.8 0
9.85 0
9.9 0
9.95 0
