# Spherical Bessel functions via up and down recursion, relative error, and function from GSL
 5.0000000000 4.0734424425e-04 4.0734424425e-04 3.7628881296e-12 4.0734424425e-04
 5.1000000000 4.8525075697e-04 4.8525075697e-04 5.3467114919e-13 4.8525075697e-04
 5.2000000000 5.7554888024e-04 5.7554888024e-04 2.2330219020e-12 5.7554888024e-04
 5.3000000000 6.7978535981e-04 6.7978535982e-04 2.6565758184e-12 6.7978535981e-04
 5.4000000000 7.9963839250e-04 7.9963839250e-04 1.9878345262e-12 7.9963839250e-04
 5.5000000000 9.3692102634e-04 9.3692102634e-04 5.6824157195e-13 9.3692102634e-04
 5.6000000000 1.0935836702e-03 1.0935836702e-03 5.9624078552e-13 1.0935836702e-03
 5.7000000000 1.2717155903e-03 1.2717155903e-03 2.7349830386e-13 1.2717155903e-03
 5.8000000000 1.4735452715e-03 1.4735452715e-03 8.5033861866e-13 1.4735452715e-03
 5.9000000000 1.7014395216e-03 1.7014395216e-03 2.7700231386e-13 1.7014395216e-03
 6.0000000000 1.9579011995e-03 1.9579011995e-03 1.9569784617e-13 1.9579011995e-03
 6.1000000000 2.2455654543e-03 2.2455654543e-03 6.5663414609e-15 2.2455654543e-03
 6.2000000000 2.5671943647e-03 2.5671943647e-03 1.1977267493e-13 2.5671943647e-03
 6.3000000000 2.9256698788e-03 2.9256698788e-03 3.4241826620e-14 2.9256698788e-03
 6.4000000000 3.3239849632e-03 3.3239849631e-03 5.6754522088e-14 3.3239849632e-03
 6.5000000000 3.7652328781e-03 3.7652328781e-03 1.4973446476e-14 3.7652328781e-03
 6.6000000000 4.2525945143e-03 4.2525945143e-03 1.1217833120e-14 4.2525945143e-03
 6.7000000000 4.7893237343e-03 4.7893237343e-03 6.5197143271e-15 4.7893237343e-03
 6.8000000000 5.3787306832e-03 5.3787306832e-03 2.4994943474e-15 5.3787306832e-03
 6.9000000000 6.0241630481e-03 6.0241630481e-03 7.9189250372e-16 6.0241630481e-03
 7.0000000000 6.7289852643e-03 6.7289852643e-03 1.1472040976e-14 6.7289852643e-03
 7.1000000000 7.4965556903e-03 7.4965556903e-03 7.7519915606e-15 7.4965556903e-03
 7.2000000000 8.3302017896e-03 8.3302017896e-03 2.1865732617e-14 8.3302017896e-03
 7.3000000000 9.2331933855e-03 9.2331933855e-03 6.2939477187e-15 9.2331933855e-03
 7.4000000000 1.0208714075e-02 1.0208714075e-02 8.9211022874e-15 1.0208714075e-02
 7.5000000000 1.1259830915e-02 1.1259830915e-02 1.7717246488e-15 1.1259830915e-02
 7.6000000000 1.2389462512e-02 1.2389462512e-02 3.9204491140e-15 1.2389462512e-02
 7.7000000000 1.3600345681e-02 1.3600345681e-02 9.6937965594e-15 1.3600345681e-02
 7.8000000000 1.4895000864e-02 1.4895000864e-02 4.2509166298e-15 1.4895000864e-02
 7.9000000000 1.6275696497e-02 1.6275696497e-02 1.0125448717e-14 1.6275696497e-02
 8.0000000000 1.7744412593e-02 1.7744412593e-02 2.0529951502e-15 1.7744412593e-02
 8.1000000000 1.9302803763e-02 1.9302803763e-02 5.7516153522e-15 1.9302803763e-02
 8.2000000000 2.0952161981e-02 2.0952161981e-02 2.5666290574e-15 2.0952161981e-02
 8.3000000000 2.2693379378e-02 2.2693379378e-02 1.5288366242e-15 2.2693379378e-02
 8.4000000000 2.4526911382e-02 2.4526911382e-02 1.8389111320e-15 2.4526911382e-02
 8.5000000000 2.6452740556e-02 2.6452740556e-02 2.9510196214e-15 2.6452740556e-02
 8.6000000000 2.8470341454e-02 2.8470341454e-02 2.4372359268e-16 2.8470341454e-02
 8.7000000000 3.0578646887e-02 3.0578646887e-02 3.4037937958e-16 3.0578646887e-02
 8.8000000000 3.2776015952e-02 3.2776015952e-02 1.3760919095e-15 3.2776015952e-02
 8.9000000000 3.5060204198e-02 3.5060204198e-02 2.1770504391e-15 3.5060204198e-02
 9.0000000000 3.7428336324e-02 3.7428336324e-02 3.7078291933e-16 3.7428336324e-02
 9.1000000000 3.9876881777e-02 3.9876881777e-02 3.4801587259e-16 3.9876881777e-02
 9.2000000000 4.2401633622e-02 4.2401633622e-02 1.3091748239e-15 4.2401633622e-02
 9.3000000000 4.4997691065e-02 4.4997691065e-02 1.5420555454e-16 4.4997691065e-02
 9.4000000000 4.7659445978e-02 4.7659445978e-02 5.0957639489e-16 4.7659445978e-02
 9.5000000000 5.0380573756e-02 5.0380573756e-02 2.2036728482e-15 5.0380573756e-02
 9.6000000000 5.3154028854e-02 5.3154028854e-02 1.3054314139e-16 5.3154028854e-02
 9.7000000000 5.5972045273e-02 5.5972045273e-02 4.9588281937e-16 5.5972045273e-02
 9.8000000000 5.8826142290e-02 5.8826142290e-02 2.3591191378e-16 5.8826142290e-02
 9.9000000000 6.1707135658e-02 6.1707135658e-02 5.6224404438e-17 6.1707135658e-02
10.0000000000 6.4605154493e-02 6.4605154493e-02 1.0740464841e-16 6.4605154493e-02
10.1000000000 6.7509664002e-02 6.7509664002e-02 1.0278371262e-16 6.7509664002e-02
10.2000000000 7.0409494205e-02 7.0409494205e-02 0.0000000000e+00 7.0409494205e-02
10.3000000000 7.3292874702e-02 7.3292874702e-02 5.6804107620e-16 7.3292874702e-02
10.4000000000 7.6147475550e-02 7.6147475550e-02 4.5562205797e-16 7.6147475550e-02
10.5000000000 7.8960454224e-02 7.8960454224e-02 8.7878090015e-17 7.8960454224e-02
10.6000000000 8.1718508592e-02 8.1718508592e-02 1.6982429130e-16 8.1718508592e-02
10.7000000000 8.4407935807e-02 8.4407935807e-02 8.2206653173e-17 8.4407935807e-02
10.8000000000 8.7014696920e-02 8.7014696920e-02 0.0000000000e+00 8.7014696920e-02
10.9000000000 8.9524487011e-02 8.9524487011e-02 7.7508334709e-17 8.9524487011e-02
11.0000000000 9.1922810536e-02 9.1922810536e-02 3.0194437544e-16 9.1922810536e-02
11.1000000000 9.4195061566e-02 9.4195061566e-02 0.0000000000e+00 9.4195061566e-02
11.2000000000 9.6326608523e-02 9.6326608523e-02 7.2035069129e-17 9.6326608523e-02
11.3000000000 9.8302882967e-02 9.8302882967e-02 0.0000000000e+00 9.8302882967e-02
11.4000000000 1.0010947193e-01 1.0010947193e-01 1.3862612139e-16 1.0010947193e-01
11.5000000000 1.0173221327e-01 1.0173221327e-01 1.3641488141e-16 1.0173221327e-01
11.6000000000 1.0315729341e-01 1.0315729341e-01 2.0179553983e-16 1.0315729341e-01
11.7000000000 1.0437134694e-01 1.0437134694e-01 1.3296549499e-16 1.0437134694e-01
11.8000000000 1.0536155715e-01 1.0536155715e-01 6.5857928563e-17 1.0536155715e-01
11.9000000000 1.0611575716e-01 1.0611575716e-01 1.3077970868e-16 1.0611575716e-01
12.0000000000 1.0662253057e-01 1.0662253057e-01 6.5079058498e-17 1.0662253057e-01
12.1000000000 1.0687131096e-01 1.0687131096e-01 1.2985512841e-16 1.0687131096e-01
12.2000000000 1.0685247962e-01 1.0685247962e-01 5.1951205463e-16 1.0685247962e-01
12.3000000000 1.0655746046e-01 1.0655746046e-01 1.3023759902e-16 1.0655746046e-01
12.4000000000 1.0597881139e-01 1.0597881139e-01 1.2440126705e-15 1.0597881139e-01
12.5000000000 1.0511031149e-01 1.0511031149e-01 6.6675502559e-15 1.0511031149e-01
12.6000000000 1.0394704290e-01 1.0394704290e-01 4.6727887557e-16 1.0394704290e-01
12.7000000000 1.0248546690e-01 1.0248546690e-01 1.3541225139e-16 1.0248546690e-01
12.8000000000 1.0072349321e-01 1.0072349321e-01 2.7556208320e-16 1.0072349321e-01
12.9000000000 9.8660541908e-02 9.8660541908e-02 1.4066198644e-16 9.8660541908e-02
13.0000000000 9.6297597157e-02 9.6297597157e-02 2.1617031293e-16 9.6297597157e-02
13.1000000000 9.3637252109e-02 9.3637252109e-02 7.4103989039e-17 9.3637252109e-02
13.2000000000 9.0683744369e-02 9.0683744369e-02 2.2955251635e-16 9.0683744369e-02
13.3000000000 8.7442981426e-02 8.7442981426e-02 7.9353354503e-17 8.7442981426e-02
13.4000000000 8.3922555568e-02 8.3922555568e-02 8.2682109202e-17 8.3922555568e-02
13.5000000000 8.0131747816e-02 8.0131747816e-02 8.6593567382e-17 8.0131747816e-02
13.6000000000 7.6081520525e-02 7.6081520525e-02 3.6481362917e-16 7.6081520525e-02
13.7000000000 7.1784498349e-02 7.1784498349e-02 0.0000000000e+00 7.1784498349e-02
13.8000000000 6.7254937367e-02 6.7254937367e-02 0.0000000000e+00 6.7254937367e-02
13.9000000000 6.2508682241e-02 6.2508682241e-02 3.3302064554e-16 6.2508682241e-02
14.0000000000 5.7563111382e-02 5.7563111382e-02 0.0000000000e+00 5.7563111382e-02
14.1000000000 5.2437070164e-02 5.2437070164e-02 0.0000000000e+00 5.2437070164e-02
14.2000000000 4.7150792370e-02 4.7150792370e-02 2.2074583125e-16 4.7150792370e-02
14.3000000000 4.1725810085e-02 4.1725810085e-02 2.4944610625e-16 4.1725810085e-02
14.4000000000 3.6184852408e-02 3.6184852408e-02 9.5881196717e-17 3.6184852408e-02
14.5000000000 3.0551733420e-02 3.0551733420e-02 2.8389935395e-16 3.0551733420e-02
14.6000000000 2.4851229927e-02 2.4851229927e-02 3.4902165427e-16 2.4851229927e-02
14.7000000000 1.9108949647e-02 1.9108949647e-02 3.6312272690e-16 1.9108949647e-02
14.8000000000 1.3351190514e-02 1.3351190514e-02 8.4454660294e-16 1.3351190514e-02
14.9000000000 7.6047919570e-03 7.6047919570e-03 1.8248740907e-15 7.6047919570e-03
15.0000000000 1.8969790011e-03 1.8969790011e-03 4.7437942257e-15 1.8969790011e-03
15.1000000000 -3.7447998100e-03 -3.7447998100e-03 1.5055147359e-15 -3.7447998100e-03
15.2000000000 -9.2930396478e-03 -9.2930396478e-03 1.8666911384e-16 -9.2930396478e-03
15.3000000000 -1.4720350679e-02 -1.4720350679e-02 8.8383941074e-16 -1.4720350679e-02
15.4000000000 -1.9999632231e-02 -1.9999632231e-02 5.2042661262e-16 -1.9999632231e-02
15.5000000000 -2.5104248639e-02 -2.5104248639e-02 2.0730237749e-16 -2.5104248639e-02
15.6000000000 -3.0008205512e-02 -3.0008205512e-02 3.0060318240e-15 -3.0008205512e-02
15.7000000000 -3.4686325150e-02 -3.4686325150e-02 1.9204508171e-14 -3.4686325150e-02
15.8000000000 -3.9114419801e-02 -3.9114419801e-02 1.3304992007e-15 -3.9114419801e-02
15.9000000000 -4.3269461448e-02 -4.3269461448e-02 3.2072938611e-16 -4.3269461448e-02
16.0000000000 -4.7129746811e-02 -4.7129746811e-02 7.3614801410e-16 -4.7129746811e-02
16.1000000000 -5.0675056246e-02 -5.0675056246e-02 6.1618131051e-16 -5.0675056246e-02
16.2000000000 -5.3886805283e-02 -5.3886805283e-02 5.1507183382e-16 -5.3886805283e-02
16.3000000000 -5.6748187518e-02 -5.6748187518e-02 1.8341274517e-16 -5.6748187518e-02
16.4000000000 -5.9244307666e-02 -5.9244307666e-02 3.5137015743e-16 -5.9244307666e-02
16.5000000000 -6.1362303614e-02 -6.1362303614e-02 0.0000000000e+00 -6.1362303614e-02
16.6000000000 -6.3091456363e-02 -6.3091456363e-02 1.0998151420e-16 -6.3091456363e-02
16.7000000000 -6.4423286849e-02 -6.4423286849e-02 1.0770785291e-16 -6.4423286849e-02
16.8000000000 -6.5351638704e-02 -6.5351638704e-02 0.0000000000e+00 -6.5351638704e-02
16.9000000000 -6.5872746085e-02 -6.5872746085e-02 0.0000000000e+00 -6.5872746085e-02
17.0000000000 -6.5985285845e-02 -6.5985285845e-02 1.0515820027e-16 -6.5985285845e-02
17.1000000000 -6.5690413392e-02 -6.5690413392e-02 1.0563023652e-16 -6.5690413392e-02
17.2000000000 -6.4991781711e-02 -6.4991781711e-02 0.0000000000e+00 -6.4991781711e-02
17.3000000000 -6.3895543147e-02 -6.3895543147e-02 1.0859746333e-16 -6.3895543147e-02
17.4000000000 -6.2410333658e-02 -6.2410333658e-02 0.0000000000e+00 -6.2410333658e-02
17.5000000000 -6.0547239412e-02 -6.0547239412e-02 5.7301488650e-17 -6.0547239412e-02
17.6000000000 -5.8319745692e-02 -5.8319745692e-02 1.1898018110e-16 -5.8319745692e-02
17.7000000000 -5.5743668249e-02 -5.5743668249e-02 0.0000000000e+00 -5.5743668249e-02
17.8000000000 -5.2837067359e-02 -5.2837067359e-02 1.3132624975e-16 -5.2837067359e-02
17.9000000000 -4.9620144976e-02 -4.9620144976e-02 1.3984025857e-16 -4.9620144976e-02
18.0000000000 -4.6115125540e-02 -4.6115125540e-02 7.5234468330e-17 -4.6115125540e-02
18.1000000000 -4.2346121083e-02 -4.2346121083e-02 0.0000000000e+00 -4.2346121083e-02
18.2000000000 -3.8338981463e-02 -3.8338981463e-02 9.0493978179e-17 -3.8338981463e-02
18.3000000000 -3.4121130643e-02 -3.4121130643e-02 0.0000000000e+00 -3.4121130643e-02
18.4000000000 -2.9721390060e-02 -2.9721390060e-02 0.0000000000e+00 -2.9721390060e-02
18.5000000000 -2.5169790277e-02 -2.5169790277e-02 0.0000000000e+00 -2.5169790277e-02
18.6000000000 -2.0497372158e-02 -2.0497372158e-02 8.4631506059e-17 -2.0497372158e-02
18.7000000000 -1.5735978968e-02 -1.5735978968e-02 2.2047862157e-16 -1.5735978968e-02
18.8000000000 -1.0918040835e-02 -1.0918040835e-02 5.5610088453e-16 -1.0918040835e-02
18.9000000000 -6.0763531298e-03 -6.0763531298e-03 1.6415537040e-15 -6.0763531298e-03
19.0000000000 -1.2438503520e-03 -1.2438503520e-03 2.1093930255e-14 -1.2438503520e-03
19.1000000000 3.5466228015e-03 3.5466228015e-03 3.7295385623e-15 3.5466228015e-03
19.2000000000 8.2625415014e-03 8.2625415014e-03 1.0497517475e-15 8.2625415014e-03
19.3000000000 1.2871930244e-02 1.2871930244e-02 4.7168777726e-16 1.2871930244e-02
19.4000000000 1.7343589965e-02 1.7343589965e-02 0.0000000000e+00 1.7343589965e-02
19.5000000000 2.1647321060e-02 2.1647321060e-02 8.0135711535e-17 2.1647321060e-02
19.6000000000 2.5754140583e-02 2.5754140583e-02 2.6942828403e-16 2.5754140583e-02
19.7000000000 2.9636491919e-02 2.9636491919e-02 0.0000000000e+00 2.9636491919e-02
19.8000000000 3.3268445267e-02 3.3268445267e-02 1.0428641688e-16 3.3268445267e-02
19.9000000000 3.6625887326e-02 3.6625887326e-02 9.4726632043e-17 3.6625887326e-02
20.0000000000 3.9686698645e-02 3.9686698645e-02 8.7420900968e-17 3.9686698645e-02
20.1000000000 4.2430917188e-02 4.2430917188e-02 0.0000000000e+00 4.2430917188e-02
20.2000000000 4.4840886746e-02 4.4840886746e-02 1.5474479671e-16 4.4840886746e-02
20.3000000000 4.6901388941e-02 4.6901388941e-02 0.0000000000e+00 4.6901388941e-02
20.4000000000 4.8599757697e-02 4.8599757697e-02 2.1416445985e-16 4.8599757697e-02
20.5000000000 4.9925975160e-02 4.9925975160e-02 0.0000000000e+00 4.9925975160e-02
20.6000000000 5.0872748209e-02 5.0872748209e-02 1.3639707207e-16 5.0872748209e-02
20.7000000000 5.1435564829e-02 5.1435564829e-02 6.7452296159e-17 5.1435564829e-02
20.8000000000 5.1612729779e-02 5.1612729779e-02 3.3610380296e-16 5.1612729779e-02
20.9000000000 5.1405379154e-02 5.1405379154e-02 0.0000000000e+00 5.1405379154e-02
21.0000000000 5.0817473588e-02 5.0817473588e-02 0.0000000000e+00 5.0817473588e-02
21.1000000000 4.9855770036e-02 4.9855770036e-02 0.0000000000e+00 4.9855770036e-02
21.2000000000 4.8529772217e-02 4.8529772217e-02 2.1447330948e-16 4.8529772217e-02
21.3000000000 4.6851659995e-02 4.6851659995e-02 1.4810348032e-16 4.6851659995e-02
21.4000000000 4.4836198127e-02 4.4836198127e-02 7.7380489357e-17 4.4836198127e-02
21.5000000000 4.2500624996e-02 4.2500624996e-02 8.1632845453e-17 4.2500624996e-02
21.6000000000 3.9864522081e-02 3.9864522081e-02 1.7406188615e-16 3.9864522081e-02
21.7000000000 3.6949665103e-02 3.6949665103e-02 1.8779314737e-16 3.6949665103e-02
21.8000000000 3.3779857935e-02 3.3779857935e-02 5.1353782461e-16 3.3779857935e-02
21.9000000000 3.0380750488e-02 3.0380750488e-02 1.1419885606e-15 3.0380750488e-02
22.0000000000 2.6779641946e-02 2.6779641946e-02 1.0429208882e-14 2.6779641946e-02
22.1000000000 2.3005270849e-02 2.3005270849e-02 4.5243287612e-16 2.3005270849e-02
22.2000000000 1.9087593603e-02 1.9087593603e-02 2.7264675350e-16 1.9087593603e-02
22.3000000000 1.5057553155e-02 1.5057553155e-02 2.5921394936e-15 1.5057553155e-02
22.4000000000 1.0946839605e-02 1.0946839605e-02 5.5463790326e-16 1.0946839605e-02
22.5000000000 6.7876446381e-03 6.7876446381e-03 3.3224198364e-15 6.7876446381e-03
22.6000000000 2.6124117031e-03 2.6124117031e-03 8.3003928607e-16 2.6124117031e-03
22.7000000000 -1.5464160837e-03 -1.5464160837e-03 2.7343148569e-15 -1.5464160837e-03
22.8000000000 -5.6566483118e-03 -5.6566483118e-03 4.6000477147e-16 -5.6566483118e-03
22.9000000000 -9.6865979074e-03 -9.6865979074e-03 1.7013066073e-15 -9.6865979074e-03
23.0000000000 -1.3605328015e-02 -1.3605328015e-02 1.2750324535e-16 -1.3605328015e-02
23.1000000000 -1.7382893137e-02 -1.7382893137e-02 2.9938459535e-16 -1.7382893137e-02
23.2000000000 -2.0990572589e-02 -2.0990572589e-02 1.6528596051e-16 -2.0990572589e-02
23.3000000000 -2.4401094363e-02 -2.4401094363e-02 7.1092035882e-17 -2.4401094363e-02
23.4000000000 -2.7588847584e-02 -2.7588847584e-02 6.2877707042e-17 -2.7588847584e-02
23.5000000000 -3.0530081817e-02 -3.0530081817e-02 2.2728055383e-16 -3.0530081817e-02
23.6000000000 -3.3203091586e-02 -3.3203091586e-02 4.1796673577e-16 -3.3203091586e-02
23.7000000000 -3.5588384579e-02 -3.5588384579e-02 0.0000000000e+00 -3.5588384579e-02
23.8000000000 -3.7668832150e-02 -3.7668832150e-02 1.8420783199e-16 -3.7668832150e-02
23.9000000000 -3.9429800866e-02 -3.9429800866e-02 2.6397142839e-16 -3.9429800866e-02
24.0000000000 -4.0859263989e-02 -4.0859263989e-02 8.4912125507e-17 -4.0859263989e-02
24.1000000000 -4.1947891957e-02 -4.1947891957e-02 8.2708493565e-17 -4.1947891957e-02
24.2000000000 -4.2689121097e-02 -4.2689121097e-02 0.0000000000e+00 -4.2689121097e-02
24.3000000000 -4.3079199978e-02 -4.3079199978e-02 8.0536475926e-17 -4.3079199978e-02
24.4000000000 -4.3117212983e-02 -4.3117212983e-02 8.0465473344e-17 -4.3117212983e-02
24.5000000000 -4.2805080898e-02 -4.2805080898e-02 8.1052222754e-17 -4.2805080898e-02
24.6000000000 -4.2147538469e-02 -4.2147538469e-02 1.6463343189e-16 -4.2147538469e-02
24.7000000000 -4.1152089092e-02 -4.1152089092e-02 9.2738709779e-16 -4.1152089092e-02
24.8000000000 -3.9828936996e-02 -3.9828936996e-02 3.4843480280e-16 -3.9828936996e-02
24.9000000000 -3.8190897428e-02 -3.8190897428e-02 9.0844865809e-17 -3.8190897428e-02
25.0000000000 -3.6253285601e-02 -3.6253285601e-02 9.5700207427e-17 -3.6253285601e-02
25.1000000000 -3.4033785270e-02 -3.4033785270e-02 1.1927127416e-14 -3.4033785270e-02
25.2000000000 -3.1552298026e-02 -3.1552298026e-02 9.7863166248e-15 -3.1552298026e-02
25.3000000000 -2.8830774544e-02 -2.8830774544e-02 2.2864280661e-15 -2.8830774544e-02
25.4000000000 -2.5893029164e-02 -2.5893029164e-02 2.0098731573e-16 -2.5893029164e-02
25.5000000000 -2.2764539343e-02 -2.2764539343e-02 0.0000000000e+00 -2.2764539343e-02
25.6000000000 -1.9472231637e-02 -1.9472231637e-02 1.0690444783e-15 -1.9472231637e-02
25.7000000000 -1.6044255982e-02 -1.6044255982e-02 9.7309038832e-16 -1.6044255982e-02
25.8000000000 -1.2509750166e-02 -1.2509750166e-02 6.9334856932e-16 -1.2509750166e-02
25.9000000000 -8.8985964305e-03 -8.8985964305e-03 2.9241524034e-16 -8.8985964305e-03
26.0000000000 -5.2411722584e-03 -5.2411722584e-03 1.9031353093e-15 -5.2411722584e-03
26.1000000000 -1.5680974072e-03 -1.5680974072e-03 1.0578611484e-14 -1.5680974072e-03
26.2000000000 2.0900206784e-03 2.0900206784e-03 3.0087609493e-15 2.0900206784e-03
26.3000000000 5.7028409518e-03 5.7028409518e-03 2.9658119582e-15 5.7028409518e-03
26.4000000000 9.2405402132e-03 9.2405402132e-03 2.8159449057e-16 9.2405402132e-03
26.5000000000 1.2674059812e-02 1.2674059812e-02 1.3687196540e-16 1.2674059812e-02
26.6000000000 1.5975345529e-02 1.5975345529e-02 0.0000000000e+00 1.5975345529e-02
26.7000000000 1.9117578626e-02 1.9117578626e-02 5.4443823976e-16 1.9117578626e-02
26.8000000000 2.2075396118e-02 2.2075396118e-02 3.1432703934e-16 2.2075396118e-02
26.9000000000 2.4825098407e-02 2.4825098407e-02 2.7951123457e-16 2.4825098407e-02
27.0000000000 2.7344842550e-02 2.7344842550e-02 2.5375512371e-16 2.7344842550e-02
27.1000000000 2.9614819516e-02 2.9614819516e-02 0.0000000000e+00 2.9614819516e-02
27.2000000000 3.1617413957e-02 3.1617413957e-02 0.0000000000e+00 3.1617413957e-02
27.3000000000 3.3337345138e-02 3.3337345138e-02 2.0814176640e-16 3.3337345138e-02
27.4000000000 3.4761787861e-02 3.4761787861e-02 1.9961268769e-16 3.4761787861e-02
27.5000000000 3.5880472362e-02 3.5880472362e-02 0.0000000000e+00 3.5880472362e-02
27.6000000000 3.6685762350e-02 3.6685762350e-02 3.7828811285e-16 3.6685762350e-02
27.7000000000 3.7172710549e-02 3.7172710549e-02 7.4666536838e-16 3.7172710549e-02
27.8000000000 3.7339091291e-02 3.7339091291e-02 9.2917284058e-17 3.7339091291e-02
27.9000000000 3.7185409907e-02 3.7185409907e-02 0.0000000000e+00 3.7185409907e-02
28.0000000000 3.6714888848e-02 3.6714888848e-02 2.8349100821e-16 3.6714888848e-02
28.1000000000 3.5933430709e-02 3.5933430709e-02 2.6069057659e-15 3.5933430709e-02
28.2000000000 3.4849558462e-02 3.4849558462e-02 3.2853142039e-15 3.4849558462e-02
28.3000000000 3.3474333475e-02 3.3474333475e-02 6.6332793480e-15 3.3474333475e-02
28.4000000000 3.1821252017e-02 3.1821252017e-02 2.3986432998e-15 3.1821252017e-02
28.5000000000 2.9906121192e-02 2.9906121192e-02 1.7981746081e-15 2.9906121192e-02
28.6000000000 2.7746915367e-02 2.7746915367e-02 6.2519507234e-17 2.7746915367e-02
28.7000000000 2.5363614385e-02 2.5363614385e-02 7.5233592288e-16 2.5363614385e-02
28.8000000000 2.2778024961e-02 2.2778024961e-02 9.9005094718e-16 2.2778024961e-02
28.9000000000 2.0013586834e-02 2.0013586834e-02 1.7335458060e-16 2.0013586834e-02
