# Spherical Bessel functions via up and down recursion
 0.100000000000000 7.271510996713672e-21 -5.646698220813140e+02 1.000000000000000e+00 7.271510996713675e-21
 0.200000000000000 7.441172528051469e-18 -1.371593364499953e-01 1.000000000000000e+00 7.441172528051469e-18
 0.300000000000000 4.286292970560106e-16 3.908255790906504e-04 9.999999999978065e-01 4.286292970560104e-16
 0.400000000000000 7.599905487801446e-15 -3.662896398664618e-04 1.000000000000000e+00 7.599905487801448e-15
 0.500000000000000 7.064123963661878e-14 -2.153572674323811e-05 1.000000000000000e+00 7.064123963661874e-14
 0.600000000000000 4.363466946970138e-13 3.815484341553592e-06 9.999997712758826e-01 4.363466946970137e-13
 0.700000000000000 2.032690813658625e-12 -7.701172349953447e-07 1.000000000000000e+00 2.032690813658624e-12
 0.800000000000000 7.701462808417901e-12 -3.546635072842489e-07 1.000000000000000e+00 7.701462808417898e-12
 0.900000000000000 2.491675128448633e-11 2.769320684278481e-08 9.982021328969167e-01 2.491675128448631e-11
 1.000000000000000 7.116552640047299e-11 4.001014853345872e-08 9.964489424526255e-01 7.116552640047304e-11
 1.100000000000000 1.837426794263318e-10 5.860302284125778e-09 9.391987715067079e-01 1.837426794263317e-10
 1.200000000000000 4.364345826222950e-10 -4.876726162338533e-09 1.000000000000000e+00 4.364345826222951e-10
 1.300000000000000 9.664368164624781e-10 -1.533026703125311e-09 1.000000000000000e+00 9.664368164624779e-10
 1.400000000000000 2.015872411662198e-09 2.260300546155513e-09 5.716048833956809e-02 2.015872411662196e-09
 1.500000000000000 3.993440699483639e-09 3.449675234299617e-09 7.305615954683001e-02 3.993440699483639e-09
 1.600000000000000 7.563022131425295e-09 7.336672749299066e-09 1.519154478921951e-02 7.563022131425291e-09
 1.700000000000000 1.376747420140680e-08 1.372920403309932e-08 1.391810602760216e-03 1.376747420140679e-08
 1.800000000000000 2.419735543953549e-08 2.419953470228764e-08 4.502898317973990e-05 2.419735543953548e-08
 1.900000000000001 4.121588066443884e-08 4.128500793822310e-08 8.378973239571679e-04 4.121588066443884e-08
 2.000000000000000 6.825300864974740e-08 6.834199102435920e-08 6.514321521584899e-04 6.825300864974738e-08
 2.100000000000001 1.101831559003765e-07 1.101868597919310e-07 1.680760217233366e-05 1.101831559003765e-07
 2.200000000000001 1.738025761243823e-07 1.738001158513304e-07 7.077830836030599e-06 1.738025761243822e-07
